Price,Levy,Manufacturer,Category,Leather_Interior,Fuel_Type,Engine_Volume,Mileage,Cylinders,Gear_Box_Type,Drive_Wheels,Doors,Wheel,Color,Airbags,Levy_missing,Is_Turbo,Car_Age
12544,779.0,TOYOTA,Hatchback,No,Hybrid,1.5,140000.0,4.0,Automatic,Front,4-5,Left wheel,Beige,6,1,0,19
30063,639.0,HYUNDAI,Jeep,Yes,Diesel,2.0,120000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
21639,779.0,HYUNDAI,Hatchback,No,Petrol,1.6,17200.0,4.0,Tiptronic,Front,2-3,Left wheel,Red,10,1,0,11
36692,779.0,TOYOTA,Jeep,No,Petrol,2.5,120000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,0,1,0,13
12231,1266.0,TOYOTA,Hatchback,No,Hybrid,1.5,66000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,4,0,0,12
3136,779.0,TOYOTA,Sedan,No,Petrol,1.5,300000.0,4.0,Variator,Front,4-5,Right-hand drive,Beige,4,1,0,22
10663,779.0,TOYOTA,Sedan,Yes,Hybrid,1.8,230000.0,4.0,Variator,Front,4-5,Left wheel,Grey,6,1,0,17
5620,447.0,HONDA,Hatchback,Yes,Petrol,1.3,110467.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
19130,2148.0,MERCEDES-BENZ,Sedan,Yes,Petrol,5.5,157000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10,0,0,16
9408,1111.0,HONDA,Hatchback,No,Hybrid,1.3,64000.0,4.0,Variator,Front,4-5,Right-hand drive,Black,4,0,0,14
15367,640.0,VOLKSWAGEN,Sedan,Yes,Diesel,2.0,179200.0,4.0,Tiptronic,Front,4-5,Left wheel,White,16,0,1,13
5959,1730.0,CHEVROLET,Sedan,Yes,Petrol,5.3,246976.0,8.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,15
26594,777.0,HYUNDAI,Minivan,Yes,Diesel,2.5,179918.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,12
36065,779.0,TOYOTA,Sedan,Yes,Hybrid,2.5,92200.0,4.0,Tiptronic,Front,4-5,Left wheel,Beige,12,0,0,13
26343,730.0,KIA,Sedan,Yes,Diesel,1.6,29000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,0,1,10
549,862.0,Other,Sedan,Yes,Petrol,2.5,216550.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,15
6000,779.0,Other,Jeep,No,Petrol,4.0,240000.0,6.0,Automatic,4x4,4-5,Left wheel,Green,5,1,0,33
40142,1811.0,LEXUS,Jeep,Yes,Petrol,4.6,357246.0,8.0,Automatic,4x4,4-5,Left wheel,Grey,0,0,0,16
14000,585.0,HYUNDAI,Sedan,No,Petrol,1.8,50000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0,0,13
17923,473.0,CHEVROLET,Sedan,Yes,Petrol,1.4,127842.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
10349,779.0,OPEL,Hatchback,No,Petrol,1.6,180000.0,4.0,Manual,Front,4-5,Left wheel,Silver,6,1,0,23
8154,779.0,TOYOTA,Hatchback,No,Petrol,1.3,115000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,7,1,0,24
282,289.0,FORD,Jeep,Yes,Hybrid,0.4,220474.0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,0,18
7527,640.0,VOLKSWAGEN,Sedan,Yes,Diesel,2.0,132310.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,13
3450,1249.0,TOYOTA,Sedan,Yes,Petrol,2.5,60762.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,9
22063,836.0,HYUNDAI,Jeep,Yes,Diesel,2.0,142264.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,16
4704,585.0,TOYOTA,Sedan,Yes,Petrol,1.8,227371.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,13
5331,779.0,VOLKSWAGEN,Sedan,Yes,Petrol,2.8,175000.0,6.0,Manual,Front,4-5,Left wheel,Grey,6,1,0,24
941,642.0,VOLKSWAGEN,Sedan,Yes,Diesel,2.0,203440.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,14
16900,502.0,HONDA,Hatchback,Yes,Petrol,1.5,70000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,13
18189,779.0,NISSAN,Jeep,Yes,Petrol,2.5,122000.0,4.0,Automatic,4x4,4-5,Left wheel,Silver,4,1,0,16
5331,779.0,Other,Minivan,No,Petrol,2.5,127000.0,4.0,Automatic,Front,4-5,Left wheel,Green,4,1,0,26
42651,1017.0,MERCEDES-BENZ,Jeep,Yes,Petrol,2.0,44995.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,9
15524,586.0,TOYOTA,Hatchback,No,Hybrid,1.8,122324.0,4.0,Automatic,Front,4-5,Left wheel,Red,7,0,0,14
17249,779.0,BMW,Sedan,Yes,Petrol,3.0,111111.0,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,10,1,0,19
862,333.0,FORD,Sedan,Yes,Hybrid,2.0,186048.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,0,12
28909,831.0,HYUNDAI,Sedan,Yes,Diesel,1.6,98000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,9
8467,642.0,HYUNDAI,Sedan,Yes,LPG,2.0,573249.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,14
14426,639.0,HYUNDAI,Sedan,Yes,LPG,2.0,169024.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
9000,1325.0,VOLKSWAGEN,Minivan,No,Petrol,1.4,126000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,6,0,0,15
30734,1053.0,MERCEDES-BENZ,Sedan,Yes,Diesel,3.5,200179.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,12
22580,779.0,TOYOTA,Sedan,Yes,Petrol,2.5,156666.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,13
862,259.0,CHEVROLET,Jeep,Yes,Hybrid,1.4,133195.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,0,12
7464,247.0,HONDA,Hatchback,Yes,Hybrid,1.3,114950.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,12
1333,1091.0,FORD,Sedan,Yes,Petrol,2.5,154850.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,10
7683,779.0,NISSAN,Sedan,Yes,CNG,1.8,200000.0,4.0,Variator,Front,4-5,Left wheel,Silver,2,1,0,20
22266,779.0,FORD,Sedan,Yes,Petrol,1.6,85500.0,4.0,Automatic,Front,4-5,Left wheel,Black,8,1,1,13
2430,1598.0,MERCEDES-BENZ,Sedan,Yes,Diesel,3.0,175614.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,0,18
282,333.0,FORD,Sedan,Yes,Hybrid,2.0,0.0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,0,12
392,629.0,NISSAN,Jeep,Yes,Petrol,1.6,85944.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,11
33556,765.0,MERCEDES-BENZ,Sedan,Yes,Petrol,2.0,0.0,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,0,11
39161,831.0,SSANGYONG,Jeep,Yes,Diesel,1.6,73000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,9
16308,779.0,FORD,Microbus,No,Diesel,2.2,180000.0,4.0,Manual,Front,4-5,Left wheel,White,2,1,0,18
17719,779.0,TOYOTA,Sedan,Yes,Hybrid,2.4,92000.0,4.0,Tiptronic,Front,4-5,Left wheel,Sky blue,8,1,0,17
43278,1514.0,LEXUS,Jeep,Yes,Petrol,4.6,160138.0,8.0,Automatic,4x4,4-5,Left wheel,White,0,0,0,15
470,1058.0,HYUNDAI,Jeep,Yes,Petrol,3.5,197923.0,6.0,Automatic,4x4,4-5,Left wheel,Red,12,0,0,14
20385,738.0,CHEVROLET,Sedan,No,Petrol,1.4,42000.0,4.0,Tiptronic,Front,>5,Left wheel,Black,12,0,1,9
941,1935.0,TOYOTA,Jeep,Yes,Petrol,4.6,254805.0,8.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,10
8781,779.0,NISSAN,Minivan,Yes,Diesel,3.2,230000.0,4.0,Automatic,4x4,4-5,Right-hand drive,White,4,1,1,28
220,1055.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.5,159250.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,0,13
9722,765.0,HYUNDAI,Sedan,Yes,LPG,2.0,582376.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,0,11
21326,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,5.0,2000.0,8.0,Automatic,Rear,4-5,Left wheel,Grey,12,1,0,20
15241,707.0,HYUNDAI,Coupe,Yes,Petrol,2.0,117492.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,15
2587,382.0,FORD,Sedan,Yes,Hybrid,2.0,88795.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,0,11
15524,1347.0,HYUNDAI,Minivan,Yes,Diesel,2.5,56769.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,18
27911,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,1.8,70000.0,4.0,Tiptronic,Rear,4-5,Left wheel,Beige,8,1,1,12
4861,779.0,TOYOTA,Sedan,Yes,Hybrid,2.5,136861.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,13
29793,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.5,263000.0,4.0,Automatic,Rear,4-5,Left wheel,Black,0,1,0,21
18208,531.0,HYUNDAI,Sedan,Yes,Petrol,1.6,95665.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,14
549,481.0,HYUNDAI,Sedan,Yes,Hybrid,2.0,107387.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,9
34497,779.0,TOYOTA,Jeep,No,Petrol,2.5,65350.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0,0,13
6272,1522.0,OPEL,Goods wagon,No,Petrol,1.8,130000.0,4.0,Manual,Front,4-5,Left wheel,Silver,0,0,0,26
4924,1282.0,CHEVROLET,Jeep,Yes,Diesel,2.0,183923.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,19
4704,779.0,OPEL,Hatchback,No,Diesel,2.0,11111.0,4.0,Manual,Front,4-5,Left wheel,Red,2,1,1,26
43576,1091.0,HYUNDAI,Universal,Yes,Diesel,2.5,97129.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,10
7840,779.0,MERCEDES-BENZ,Sedan,Yes,CNG,2.0,140000.0,4.0,Manual,Rear,4-5,Left wheel,Black,4,1,0,25
28225,1079.0,TOYOTA,Jeep,No,Petrol,2.0,24000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0,0,8
700,779.0,OPEL,Sedan,No,Petrol,1.1,0.0,4.0,Manual,Front,4-5,Left wheel,White,2,1,0,34
2352,779.0,Other,Hatchback,No,Petrol,1.5,300000.0,4.0,Manual,Front,4-5,Left wheel,Silver,2,1,0,28
18817,738.0,CHEVROLET,Hatchback,Yes,Petrol,1.4,29094.0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,0,9
4861,382.0,FORD,Sedan,Yes,Hybrid,2.0,148709.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,0,0,11
13172,1399.0,LEXUS,Jeep,Yes,Hybrid,3.5,186005.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,0,16
37320,1055.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.5,156800.0,4.0,Tiptronic,4x4,4-5,Left wheel,Black,12,0,0,13
706,1017.0,FORD,Jeep,Yes,Petrol,2.0,251430.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,9
39201,456.0,TOYOTA,Sedan,Yes,Hybrid,2.5,35000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10,0,0,11
36426,880.0,HYUNDAI,Sedan,Yes,LPG,1.6,35643.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,8
8467,779.0,HONDA,Hatchback,No,Petrol,1.8,250000.0,4.0,Manual,Front,4-5,Right-hand drive,Grey,4,1,0,20
7840,779.0,MERCEDES-BENZ,Coupe,Yes,Petrol,3.2,255000.0,6.0,Tiptronic,Rear,2-3,Left wheel,Silver,4,1,0,26
12701,900.0,HONDA,Jeep,Yes,Petrol,2.4,117158.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,11
8154,781.0,SUBARU,Jeep,Yes,Petrol,2.5,281659.0,4.0,Automatic,4x4,4-5,Left wheel,Blue,0,0,0,14
46414,456.0,TOYOTA,Sedan,Yes,Hybrid,2.5,63645.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0,0,11
45160,798.0,MERCEDES-BENZ,Jeep,Yes,Diesel,2.1,197338.0,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,11
100,779.0,BMW,Cabriolet,Yes,Petrol,3.0,1123.0,6.0,Tiptronic,4x4,2-3,Left wheel,Black,12,1,0,19
1176,639.0,MITSUBISHI,Hatchback,Yes,Petrol,2.0,136634.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,12
12231,779.0,HYUNDAI,Coupe,No,Petrol,1.8,77000.0,6.0,Manual,Front,2-3,Left wheel,Beige,0,1,0,13
5802,988.0,TOYOTA,Hatchback,Yes,Hybrid,1.5,140000.0,4.0,Variator,Front,4-5,Left wheel,Green,12,0,0,19
2901,1277.0,HYUNDAI,Sedan,Yes,Petrol,2.4,45494.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,8
1882,442.0,TOYOTA,Sedan,Yes,Hybrid,1.8,47672.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,9
22894,779.0,NISSAN,Sedan,No,Petrol,4.0,109100.0,12.0,Automatic,4x4,4-5,Left wheel,Blue,12,1,0,16
11290,779.0,HONDA,Sedan,No,Hybrid,1.3,145000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8,1,0,13
6586,779.0,BMW,Sedan,No,LPG,1.8,270000.0,4.0,Manual,Rear,4-5,Left wheel,Green,2,1,0,29
14426,779.0,TOYOTA,Sedan,Yes,Hybrid,2.4,188800.0,4.0,Variator,Front,4-5,Left wheel,Grey,8,1,0,20
36065,1051.0,MITSUBISHI,Jeep,Yes,Petrol,2.4,39000.0,4.0,Variator,Front,4-5,Left wheel,Silver,12,0,0,10
27284,779.0,TOYOTA,Sedan,Yes,Petrol,2.5,52000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,1,0,12
21639,1091.0,SUBARU,Jeep,No,Petrol,2.5,34000.0,4.0,Variator,4x4,4-5,Left wheel,White,7,0,0,10
7840,790.0,HYUNDAI,Hatchback,Yes,Petrol,1.6,140000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,17
7840,779.0,MERCEDES-BENZ,Sedan,No,CNG,2.0,180003.0,4.0,Manual,Rear,4-5,Left wheel,Black,4,1,0,28
1646,1292.0,MERCEDES-BENZ,Jeep,Yes,Petrol,3.0,59099.0,6.0,Automatic,4x4,4-5,Left wheel,White,0,0,0,10
24198,640.0,HYUNDAI,Jeep,Yes,Diesel,2.0,124000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,13
25365,502.0,HONDA,Hatchback,Yes,Petrol,1.5,34682.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,13
1725,777.0,CHEVROLET,Sedan,Yes,Petrol,2.5,310061.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,12
314,1399.0,Other,Sedan,Yes,Petrol,3.5,162453.0,6.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,16
17249,586.0,TOYOTA,Sedan,No,Hybrid,1.8,22400.0,4.0,Automatic,Front,4-5,Left wheel,White,8,0,0,14
470,1399.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.5,229904.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,16
31361,639.0,HYUNDAI,Sedan,Yes,Petrol,2.0,62000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0,1,12
4704,1047.0,HYUNDAI,Sedan,Yes,Diesel,1.6,54279.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,19
12720,645.0,CHEVROLET,Sedan,Yes,Petrol,1.8,135759.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,15
26372,640.0,HYUNDAI,Jeep,Yes,Diesel,2.0,120534.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,13
13485,779.0,BMW,Jeep,Yes,LPG,3.0,189000.0,6.0,Tiptronic,4x4,4-5,Right-hand drive,Black,10,1,0,23
25591,528.0,HYUNDAI,Sedan,Yes,Petrol,1.6,140000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
6429,1211.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.0,108517.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,16
251,1493.0,LEXUS,Jeep,Yes,Petrol,3.5,107030.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,0,10
13172,1793.0,MERCEDES-BENZ,Sedan,Yes,Diesel,5.5,325811.0,8.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,15
627,1077.0,TOYOTA,Jeep,Yes,Petrol,2.0,24339.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,7
8097,790.0,Other,Sedan,Yes,Petrol,1.6,130000.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,17
12388,919.0,BMW,Jeep,Yes,Diesel,3.0,420794.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,14
18503,779.0,HYUNDAI,Sedan,No,Hybrid,2.0,280480.0,4.0,Automatic,Front,4-5,Left wheel,Silver,9,1,0,14
12231,574.0,HONDA,Sedan,No,Hybrid,1.3,150000.0,4.0,Variator,Front,4-5,Left wheel,Black,12,0,0,16
17054,862.0,HYUNDAI,Universal,Yes,Diesel,2.5,237853.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,15
5300,779.0,HONDA,Universal,No,Petrol,2.0,111000.0,4.0,Automatic,Front,4-5,Right-hand drive,Black,6,1,0,25
9565,765.0,HYUNDAI,Sedan,Yes,LPG,2.0,42000.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,0,11
24302,765.0,CHEVROLET,Sedan,Yes,Diesel,2.0,60618.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,11
18817,779.0,TOYOTA,Sedan,Yes,Petrol,2.4,230400.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,1,0,17
1960,777.0,NISSAN,Sedan,Yes,Petrol,2.5,127918.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,0,0,12
17249,1051.0,HYUNDAI,Sedan,No,Petrol,2.4,77000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,10,0,0,10
15530,891.0,HYUNDAI,Sedan,Yes,LPG,2.0,280016.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,10
11290,891.0,HYUNDAI,Sedan,Yes,LPG,2.0,270874.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,10
24148,779.0,TOYOTA,Hatchback,No,Hybrid,1.8,118000.0,4.0,Automatic,Front,4-5,Left wheel,Sky blue,12,1,0,13
10036,639.0,HYUNDAI,Sedan,Yes,LPG,2.0,362868.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,12
18817,697.0,HYUNDAI,Sedan,No,Petrol,1.8,85000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,0,11
10349,308.0,LEXUS,Hatchback,Yes,Hybrid,1.8,132563.0,4.0,Automatic,Front,4-5,Left wheel,Red,0,0,0,12
549,1399.0,LEXUS,Jeep,Yes,Petrol,3.5,138211.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,16
9252,765.0,HYUNDAI,Sedan,Yes,LPG,2.0,391625.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,0,11
25089,779.0,TOYOTA,Sedan,Yes,Petrol,2.5,132800.0,6.0,Tiptronic,Rear,4-5,Left wheel,Blue,12,1,0,13
18669,862.0,HYUNDAI,Minivan,Yes,Diesel,2.5,52686.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,15
941,1058.0,LEXUS,Jeep,Yes,Hybrid,3.5,232357.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,14
15053,1998.0,FORD,Microbus,No,Diesel,2.4,253206.0,4.0,Manual,Rear,4-5,Left wheel,White,2,0,0,25
10660,271.0,HONDA,Hatchback,Yes,Hybrid,1.5,76525.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,12
37000,891.0,HYUNDAI,Jeep,Yes,Diesel,2.0,80000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,10
18826,707.0,SSANGYONG,Jeep,Yes,Diesel,2.0,186412.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,15
14583,1172.0,MERCEDES-BENZ,Sedan,Yes,Diesel,3.5,230696.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,15
21012,779.0,MERCEDES-BENZ,Minivan,No,Diesel,2.2,285000.0,4.0,Manual,Rear,4-5,Left wheel,Red,4,1,1,19
5645,706.0,MITSUBISHI,Hatchback,No,Petrol,0.7,92000.0,3.0,Automatic,Front,4-5,Right-hand drive,Brown,2,0,0,15
18826,836.0,SSANGYONG,Jeep,Yes,Diesel,2.0,120000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,16
22649,707.0,HYUNDAI,Jeep,Yes,Diesel,2.0,142000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,15
16590,862.0,HYUNDAI,Minivan,Yes,Diesel,2.5,42415.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,15
31988,394.0,TOYOTA,Sedan,No,Hybrid,2.5,51000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,12
8624,966.0,Other,Sedan,Yes,Petrol,2.0,19999.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,17
21012,456.0,TOYOTA,Sedan,No,Hybrid,2.5,89000.0,4.0,Variator,Front,4-5,Left wheel,Silver,0,0,0,11
10663,1266.0,HONDA,Hatchback,No,Hybrid,1.5,114000.0,4.0,Automatic,Front,4-5,Right-hand drive,White,8,0,0,12
220,1053.0,MERCEDES-BENZ,Sedan,Yes,Diesel,3.5,95987.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,12
13485,1481.0,VOLKSWAGEN,Hatchback,No,Petrol,2.0,161000.0,4.0,Manual,Front,4-5,Left wheel,Black,8,0,1,20
5331,779.0,MITSUBISHI,Hatchback,No,Petrol,1.3,241589.0,4.0,Variator,Front,4-5,Right-hand drive,Sky blue,5,1,0,23
7370,779.0,OPEL,Minivan,No,Petrol,1.8,260000.0,4.0,Manual,Front,4-5,Left wheel,Silver,6,1,0,26
11900,1677.0,FORD,Microbus,Yes,Diesel,2.0,195000.0,6.0,Manual,Front,2-3,Left wheel,Yellow,4,0,1,23
17249,697.0,VOLKSWAGEN,Sedan,Yes,Petrol,1.8,55000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,0,1,11
4391,779.0,MITSUBISHI,Jeep,No,Petrol,0.7,314000.0,3.0,Manual,4x4,2-3,Right-hand drive,Silver,2,1,0,20
17876,1661.0,FORD,Hatchback,Yes,Hybrid,2.0,120000.0,4.0,Tiptronic,Front,4-5,Right-hand drive,Silver,10,0,0,13
11604,779.0,HONDA,Hatchback,No,Hybrid,1.3,157000.0,4.0,Tiptronic,Front,4-5,Right-hand drive,White,2,1,0,16
13799,779.0,BMW,Sedan,Yes,Petrol,4.8,240000.0,8.0,Tiptronic,Rear,4-5,Left wheel,Black,12,1,0,21
40769,1249.0,TOYOTA,Jeep,No,Petrol,2.5,76000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Black,12,0,0,9
7997,1850.0,LEXUS,Jeep,Yes,Hybrid,3.5,244731.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,18
7840,779.0,MERCEDES-BENZ,Sedan,No,Diesel,2.5,410918.0,2.0,Manual,Front,4-5,Left wheel,White,2,1,0,31
14113,862.0,VOLKSWAGEN,Sedan,Yes,Petrol,2.5,156800.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,15
11917,779.0,HONDA,Hatchback,No,Hybrid,1.3,188000.0,4.0,Automatic,Front,4-5,Right-hand drive,Blue,8,1,0,15
12777,640.0,HYUNDAI,Sedan,Yes,Petrol,2.0,162558.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,13
18817,779.0,TOYOTA,Hatchback,No,Hybrid,1.5,130000.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,1,0,13
23521,781.0,TOYOTA,Sedan,Yes,Hybrid,2.5,83000.0,4.0,Variator,Front,4-5,Left wheel,Silver,10,0,0,14
22580,1286.0,AUDI,Jeep,Yes,Petrol,3.2,150400.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,7,0,0,16
392,690.0,LEXUS,Jeep,Yes,Hybrid,3.5,27038.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,10
12544,645.0,TOYOTA,Hatchback,No,Hybrid,1.8,284678.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,15
9722,473.0,CHEVROLET,Sedan,No,Petrol,1.4,121000.0,4.0,Tiptronic,Front,4-5,Left wheel,Green,10,0,1,12
3450,831.0,HYUNDAI,Sedan,Yes,Hybrid,2.4,224349.0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,0,15
1882,308.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,263392.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,0,0,12
15991,1408.0,FORD,Microbus,No,Diesel,2.2,280000.0,4.0,Manual,Front,4-5,Left wheel,White,2,0,1,19
11133,394.0,TOYOTA,Sedan,Yes,Hybrid,2.5,179381.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,12
34184,1058.0,MERCEDES-BENZ,Sedan,Yes,Petrol,3.5,133000.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,0,14
21169,781.0,CHEVROLET,Sedan,No,Petrol,1.4,25304.0,4.0,Automatic,Front,4-5,Left wheel,Brown,8,0,1,8
7495,1090.0,CHEVROLET,Jeep,Yes,Diesel,2.0,71486.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,18
4861,645.0,LEXUS,Hatchback,Yes,Hybrid,1.8,95590.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,15
13485,765.0,HYUNDAI,Sedan,Yes,LPG,2.0,72369.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,11
20005,531.0,HYUNDAI,Sedan,Yes,Petrol,1.6,147718.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,14
3000,779.0,SUBARU,Goods wagon,No,Petrol,2.5,1000.0,6.0,Tiptronic,4x4,4-5,Right-hand drive,Blue,6,1,0,23
11917,779.0,TOYOTA,Sedan,No,Hybrid,2.4,200000.0,4.0,Variator,Front,4-5,Left wheel,Grey,12,1,0,19
627,586.0,LEXUS,Hatchback,Yes,Hybrid,1.8,192683.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,0,14
